gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,tenure_years,is_new_customer,is_long_term_customer,monthly_charges_group,avg_monthly_charges,charge_increase,is_high_value_customer,total_services,service_adoption_rate,has_internet,has_fiber_optic,premium_services_count,has_premium_services,is_month_to_month,is_long_term_contract,is_automatic_payment,is_electronic_check,paperless_billing,is_senior_citizen,is_male,has_partner,has_dependents,family_size,is_single,charges_per_service,tenure_to_charges_ratio,tenure_x_MonthlyCharges,tenure_x_TotalCharges,is_senior_citizen_x_MonthlyCharges,has_internet_x_total_services,is_month_to_month_x_MonthlyCharges,has_fiber_optic_x_MonthlyCharges,family_size_x_total_services,is_automatic_payment_x_is_long_term_contract
Male,1,Yes,No,40,No,Yes,No,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,32.65887971211585,954.2766677907292,No,2-4 years,3.3333333333333335,0,0,Low,23.85691669476823,1,0,3,0.3333333333333333,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,10.88629323737195,1.224781754689544,1306.3551884846338,38171.066711629166,32.65887971211585,0,0.0,0.0,3,0
Female,1,Yes,Yes,27,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.9334563428448,3470.2732013611785,Yes,2-4 years,2.25,0,0,High,128.52863708745105,0,0,3,0.3333333333333333,0,0,0,0,1,0,1,0,1,1,0,1,1,2,0,24.3111521142816,0.37020047251125315,1969.2033212568099,93697.37643675182,72.9334563428448,0,72.9334563428448,0.0,6,0
Female,0,No,Yes,52,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,66.64839419330465,3584.602114980682,No,4-6 years,4.333333333333333,0,0,High,68.93465605732081,0,0,3,0.3333333333333333,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,22.21613139776822,0.7802138465509166,3465.716498051842,186399.30997899547,0.0,3,66.64839419330465,0.0,3,0
Male,0,No,No,7,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.970874773508974,443.3385799888768,No,0-1 year,0.5833333333333334,0,0,Medium,63.33408285555383,1,0,4,0.4444444444444444,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,15.992718693377244,0.10942479721879268,447.7961234145628,3103.3700599221374,0.0,4,63.970874773508974,0.0,0,0
Male,1,Yes,No,46,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),83.42305455854614,3575.7727556573527,No,2-4 years,3.8333333333333335,0,0,High,77.73419034037724,1,1,2,0.2222222222222222,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,41.71152727927307,0.5514063257863243,3837.4605096931227,164485.5467602382,83.42305455854614,2,0.0,0.0,2,1
Male,0,Yes,No,33,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,89.21040843370706,155.6079813125284,Yes,2-4 years,2.75,0,0,High,4.715393373106921,1,1,2,0.2222222222222222,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,44.60520421685353,0.3699119932235548,2943.943478312333,5135.063383313438,0.0,0,89.21040843370706,0.0,2,0
Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),57.49307764974921,1488.1214160605407,Yes,0-1 year,0.6666666666666666,0,0,Medium,186.0151770075676,0,0,4,0.4444444444444444,1,1,2,1,1,0,1,0,1,0,0,1,0,1,0,14.373269412437303,0.1391471865315058,459.9446211979937,11904.971328484326,0.0,4,57.49307764974921,57.49307764974921,4,0
Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),117.18029253486284,1139.4660801575185,Yes,0-1 year,0.4166666666666667,1,0,Very High,227.8932160315037,0,1,2,0.2222222222222222,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,58.59014626743142,0.042669290986045515,585.9014626743142,5697.330400787592,0.0,2,117.18029253486284,117.18029253486284,2,0
Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),79.69967975896574,1944.149612172792,No,4-6 years,5.083333333333333,0,1,High,31.871305117586754,1,1,5,0.5555555555555556,1,1,2,1,0,1,1,0,0,0,1,1,1,2,0,15.93993595179315,0.7653732133489264,4861.68046529691,118593.12634254032,0.0,5,0.0,79.69967975896574,10,1
Male,0,Yes,No,72,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,One year,No,Electronic check,31.43016222368921,1928.686395795695,No,4-6 years,6.0,0,1,Low,26.787311052717985,1,0,5,0.5555555555555556,1,0,3,1,0,1,0,1,0,0,1,1,0,1,0,6.286032444737842,2.2907931396463783,2262.971680105623,138865.42049729003,0.0,5,0.0,0.0,5,0
Female,0,Yes,Yes,60,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),70.60453425443376,297.83867371598035,No,4-6 years,5.0,0,0,High,4.963977895266339,1,0,2,0.2222222222222222,1,0,0,0,0,1,1,0,0,0,0,1,1,2,0,35.30226712721688,0.8498037786607476,4236.272055266026,17870.320422958823,0.0,2,0.0,0.0,4,1
Male,1,No,Yes,24,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),92.4171926872188,4403.625615876696,No,1-2 years,2.0,0,0,High,183.484400661529,0,1,2,0.2222222222222222,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,46.2085963436094,0.25969193936919027,2218.012624493251,105687.01478104072,92.4171926872188,2,0.0,0.0,2,1
Male,0,Yes,No,7,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),69.9037922630167,1408.5654638930196,No,0-1 year,0.5833333333333334,0,0,High,201.2236376990028,0,0,4,0.4444444444444444,1,1,2,1,0,1,1,0,1,0,1,1,0,1,0,17.475948065754174,0.10013762878074099,489.32654584111685,9859.958247251137,0.0,4,0.0,69.9037922630167,4,1
Female,0,No,No,61,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),39.90288476703685,39.90288476703685,No,4-6 years,5.083333333333333,0,1,Medium,0.6541456519186369,1,0,4,0.4444444444444444,1,1,3,1,1,0,1,0,1,0,0,0,0,0,1,9.975721191759213,1.5287115294077973,2434.075970789248,2434.075970789248,0.0,4,39.90288476703685,39.90288476703685,0,0
Male,0,No,No,36,No,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Two year,No,Credit card (automatic),56.56806758182329,3164.127208305361,No,2-4 years,3.0,0,0,Medium,87.8924224529267,0,0,4,0.4444444444444444,1,0,2,1,0,1,1,0,0,0,1,0,0,0,1,14.142016895455823,0.6364014458851284,2036.4504329456386,113908.579498993,0.0,4,0.0,0.0,0,1
Female,1,No,No,27,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),57.66380332576994,1356.1172554653558,No,2-4 years,2.25,0,0,Medium,50.2265650172354,1,0,2,0.2222222222222222,1,1,2,1,0,1,1,0,1,1,0,0,0,0,1,28.83190166288497,0.46823134172167424,1556.9226897957883,36615.165897564606,57.66380332576994,2,0.0,57.66380332576994,0,1
Male,0,Yes,No,29,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,One year,No,Electronic check,45.89112523672298,916.5432271692518,No,2-4 years,2.4166666666666665,0,0,Medium,31.604938867905236,1,0,3,0.3333333333333333,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,15.297041745574326,0.6319304625983246,1330.8426318649663,26579.753587908304,0.0,3,0.0,45.89112523672298,3,0
Male,0,Yes,No,20,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),67.27005014288976,1237.1792208895972,No,1-2 years,1.6666666666666667,0,0,High,61.85896104447986,1,0,4,0.4444444444444444,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,16.81751253572244,0.2973091287655884,1345.4010028577952,24743.584417791943,0.0,4,0.0,0.0,4,1
Female,0,No,No,70,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,94.97232161258412,2145.7760702232017,No,4-6 years,5.833333333333333,0,1,High,30.653943860331452,1,1,4,0.4444444444444444,1,0,3,1,1,0,0,1,0,0,0,0,0,0,1,23.74308040314603,0.7370568478419167,6648.062512880889,150204.3249156241,0.0,4,94.97232161258412,0.0,0,0
Female,0,Yes,No,3,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),40.24144137480063,670.1856158869703,Yes,0-1 year,0.25,1,0,Medium,223.39520529565675,0,0,3,0.3333333333333333,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,13.41381379160021,0.0745500135558915,120.72432412440189,2010.5568476609108,0.0,3,40.24144137480063,0.0,3,0
Male,1,Yes,No,39,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),54.78734590102194,1379.9425681428163,Yes,2-4 years,3.25,0,0,Medium,35.383142772892725,1,0,4,0.4444444444444444,1,0,2,1,1,0,1,0,0,1,1,1,0,1,0,13.696836475255486,0.7118432068320458,2136.7064901398558,53817.760157569835,54.78734590102194,4,54.78734590102194,0.0,4,0
Female,0,No,Yes,45,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),117.30821802621048,1800.7159811689105,Yes,2-4 years,3.75,0,0,Very High,40.01591069264246,1,1,1,0.1111111111111111,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,117.30821802621048,0.38360483823857533,5278.869811179472,81032.21915260097,0.0,1,117.30821802621048,117.30821802621048,1,0
Male,0,Yes,No,68,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,48.92032839193715,854.6344478528667,No,4-6 years,5.666666666666667,0,1,Medium,12.5681536448951,1,0,3,0.3333333333333333,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,16.306776130645716,1.3900151989005758,3326.582330651726,58115.14245399494,0.0,3,48.92032839193715,0.0,3,0
Male,0,No,No,31,Yes,Yes,No,Yes,No,No,Yes,No,No,One year,No,Mailed check,44.29578665682236,2975.785098112146,No,2-4 years,2.5833333333333335,0,0,Medium,95.99306768103696,0,0,4,0.4444444444444444,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,11.07394666420559,0.6998408277556898,1373.169386361493,92249.33804147653,0.0,0,0.0,0.0,0,0
Female,0,No,Yes,38,Yes,No phone service,DSL,No,No,No internet service,No,No,No,One year,No,Mailed check,67.73921889806246,67.73921889806246,No,2-4 years,3.1666666666666665,0,0,High,1.7826110236332227,1,0,1,0.1111111111111111,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,67.73921889806246,0.5609748771562365,2574.0903181263734,2574.0903181263734,0.0,1,0.0,0.0,1,0
Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,34.78372246358976,1891.394667795351,Yes,0-1 year,0.5,1,0,Low,315.2324446325585,0,0,5,0.5555555555555556,1,1,2,1,0,1,0,1,1,0,1,0,0,0,1,6.956744492717952,0.17249447658399888,208.70233478153858,11348.368006772107,0.0,5,0.0,34.78372246358976,0,0
Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),52.14435292317812,1259.9441483407477,No,0-1 year,0.6666666666666666,0,0,Medium,157.49301854259346,0,0,2,0.2222222222222222,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,26.07217646158906,0.15342025649040142,417.15482338542495,10079.553186725982,0.0,0,0.0,0.0,0,1
Female,0,Yes,Yes,28,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,82.83302255965523,2731.505465745898,No,2-4 years,2.3333333333333335,0,0,High,97.55376663378208,0,1,2,0.2222222222222222,1,0,1,1,1,0,0,1,1,0,0,1,1,2,0,41.41651127982762,0.3380294372312054,2319.3246316703467,76482.15304088515,0.0,2,82.83302255965523,0.0,4,0
Female,0,No,Yes,15,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,1740.0345857186517,Yes,1-2 years,1.25,0,0,Low,116.00230571457678,0,0,3,0.3333333333333333,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,6.666666666666667,0.75,300.0,26100.518785779775,0.0,3,20.0,0.0,3,0
Male,0,Yes,No,8,Yes,No phone service,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),52.463624488372176,3479.229960971883,No,0-1 year,0.6666666666666666,0,0,Medium,434.9037451214854,0,0,1,0.1111111111111111,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,52.463624488372176,0.15248660530065145,419.7089959069774,27833.839687775064,0.0,1,52.463624488372176,0.0,1,0
Female,0,Yes,No,54,Yes,No,DSL,No,No internet service,Yes,No,No,No,Two year,Yes,Credit card (automatic),20.0,3329.828624614542,No,4-6 years,4.5,0,0,Low,61.66349304841745,0,0,2,0.2222222222222222,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,10.0,2.7,1080.0,179810.74572918526,0.0,2,0.0,0.0,2,1
Female,0,Yes,No,6,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.4343149639835,2394.065134238096,Yes,0-1 year,0.5,1,0,High,399.01085570634933,0,1,2,0.2222222222222222,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,45.21715748199175,0.06634649692862238,542.6058897839009,14364.390805428577,0.0,2,90.4343149639835,90.4343149639835,2,0
Female,0,Yes,Yes,29,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,50.00912149833376,155.71016947149317,Yes,2-4 years,2.4166666666666665,0,0,Medium,5.369316188672179,1,0,4,0.4444444444444444,1,0,2,1,0,1,0,1,1,0,0,1,1,2,0,12.50228037458344,0.5798942099186094,1450.264523451679,4515.594914673302,0.0,4,0.0,0.0,8,0
Female,0,No,Yes,34,Yes,No,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),63.50214262185728,2159.987112135428,No,2-4 years,2.8333333333333335,0,0,Medium,63.52903270986553,0,0,3,0.3333333333333333,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,21.16738087395243,0.5354150048520927,2159.072849143148,73439.56181260456,0.0,3,63.50214262185728,0.0,3,0
Male,0,No,No,7,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,54.86972541408432,54.86972541408432,No,0-1 year,0.5833333333333334,0,0,Medium,7.838532202012046,1,0,6,0.6666666666666666,0,0,3,1,1,0,0,0,1,0,1,0,0,0,1,9.14495423568072,0.1275749048710055,384.08807789859026,384.08807789859026,0.0,0,54.86972541408432,0.0,0,0
Male,1,No,No,40,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),40.63232216196579,1573.9132900663826,No,2-4 years,3.3333333333333335,0,0,Medium,39.34783225165957,1,0,3,0.3333333333333333,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,13.54410738732193,0.9844379516522519,1625.2928864786315,62956.531602655305,40.63232216196579,3,0.0,40.63232216196579,0,1
Male,0,No,No,13,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,No,One year,Yes,Credit card (automatic),74.38873632850172,3953.245781096785,No,1-2 years,1.0833333333333333,0,0,High,304.0958293151373,0,0,1,0.1111111111111111,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,74.38873632850172,0.17475763995494983,967.0535722705224,51392.1951542582,0.0,1,0.0,0.0,0,1
Female,0,No,No,62,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,58.33924032243269,892.7251143279061,No,4-6 years,5.166666666666667,0,1,Medium,14.398792166579131,1,0,2,0.2222222222222222,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,29.169620161216343,1.0627495260023068,3617.0328999908265,55348.95708833018,0.0,2,58.33924032243269,58.33924032243269,0,0
Female,1,Yes,No,65,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),70.86267067724573,434.9453664074356,Yes,4-6 years,5.416666666666667,0,1,High,6.691467175499009,1,0,3,0.3333333333333333,1,0,2,1,0,1,1,0,1,1,0,1,0,1,0,23.620890225748578,0.9172671503738814,4606.073594020972,28271.448816483313,70.86267067724573,3,0.0,0.0,3,1
Female,1,No,Yes,41,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,77.33600840005211,4071.748944492797,No,2-4 years,3.4166666666666665,0,0,High,99.31094986567797,0,0,3,0.3333333333333333,1,0,2,1,0,1,0,0,0,1,0,0,1,1,0,25.778669466684036,0.5301540750320438,3170.7763444021366,166941.70672420468,77.33600840005211,3,0.0,0.0,3,0
Female,1,Yes,Yes,42,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),72.7125290248489,1931.528077299994,No,2-4 years,3.5,0,0,High,45.988763745237954,1,0,2,0.2222222222222222,1,0,1,1,0,1,1,0,0,1,0,1,1,2,0,36.35626451242445,0.5776170979508476,3053.926219043654,81124.17924659976,72.7125290248489,2,0.0,0.0,4,1
Female,0,Yes,No,66,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,67.57129807678476,2655.137804562441,Yes,4-6 years,5.5,0,1,High,40.2293606751885,1,0,1,0.1111111111111111,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,67.57129807678476,0.9767460723486588,4459.705673067794,175239.09510112111,0.0,1,67.57129807678476,67.57129807678476,1,0
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,60.22400033099504,2192.3941550418667,Yes,0-1 year,0.9166666666666666,0,0,Medium,199.30855954926062,0,0,3,0.3333333333333333,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,20.074666776998345,0.18265143364013153,662.4640036409454,24116.335705460533,0.0,3,60.22400033099504,60.22400033099504,0,0
Female,0,Yes,No,50,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,36.10354195739856,3907.452047595381,No,4-6 years,4.166666666666667,0,0,Medium,78.14904095190762,0,0,3,0.3333333333333333,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,12.03451398579952,1.3849056710003405,1805.177097869928,195372.60237976906,0.0,0,0.0,0.0,3,0
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,No,Bank transfer (automatic),73.16666967041962,3466.481200262895,No,4-6 years,5.916666666666667,0,1,High,48.82367887694218,1,0,6,0.6666666666666666,1,0,2,1,0,1,1,0,0,0,1,1,0,1,0,12.194444945069938,0.970387203897903,5194.833546599793,246120.16521866556,0.0,6,0.0,0.0,6,1
Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),60.12837683855494,4038.622001983661,No,2-4 years,2.9166666666666665,0,0,Medium,115.38920005667603,0,0,4,0.4444444444444444,1,1,2,1,0,1,1,0,1,0,1,0,0,0,1,15.032094209638736,0.5820878899487876,2104.493189349423,141351.77006942814,0.0,4,0.0,60.12837683855494,0,1
Female,1,No,Yes,20,Yes,No,DSL,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.9642561266506,2402.623266492136,No,1-2 years,1.6666666666666667,0,0,High,120.13116332460679,0,1,3,0.3333333333333333,1,0,2,1,1,0,1,0,1,1,0,0,1,1,0,30.9880853755502,0.2151364495699599,1859.2851225330119,48052.465329842715,92.9642561266506,3,92.9642561266506,0.0,3,0
Female,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,No,Electronic check,86.82439139479008,3391.569083881045,No,2-4 years,2.3333333333333335,0,0,High,121.1274672814659,0,1,3,0.3333333333333333,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,28.94146379826336,0.3224900232549185,2431.0829590541225,94963.93434866927,0.0,3,0.0,86.82439139479008,3,0
Female,0,Yes,Yes,37,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),90.9858257484268,809.4298131647267,No,2-4 years,3.0833333333333335,0,0,High,21.876481436884507,1,1,3,0.3333333333333333,1,0,1,1,1,0,1,0,0,0,0,1,1,2,0,30.328608582808936,0.40665674785767114,3366.4755526917916,29948.903087094888,0.0,3,90.9858257484268,0.0,6,0
Male,1,No,Yes,3,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),74.23667855433732,2422.0102793797323,Yes,0-1 year,0.25,1,0,High,807.3367597932441,0,0,4,0.4444444444444444,1,0,2,1,1,0,1,0,1,1,1,0,1,1,0,18.55916963858433,0.04041129073149682,222.71003566301195,7266.030838139197,74.23667855433732,4,74.23667855433732,0.0,4,0
Male,0,No,No,59,Yes,Yes,No,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,87.15140702682652,87.15140702682652,Yes,4-6 years,4.916666666666667,0,0,High,1.4771424919801104,1,1,4,0.4444444444444444,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,21.78785175670663,0.6769827592323198,5141.933014582764,5141.933014582764,0.0,0,87.15140702682652,0.0,0,0
Female,0,Yes,Yes,27,Yes,No phone service,DSL,No,No,No,No internet service,No,No,Two year,Yes,Electronic check,65.56730482088433,2507.2259640895763,Yes,2-4 years,2.25,0,0,High,92.86022089220653,0,0,1,0.1111111111111111,1,0,0,0,0,1,0,1,1,0,0,1,1,2,0,65.56730482088433,0.41179060316354543,1770.317230163877,67695.10103041856,0.0,1,0.0,0.0,2,0
Female,0,No,Yes,32,Yes,No,No,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,106.6842931516948,941.975626573005,No,2-4 years,2.6666666666666665,0,0,Very High,29.436738330406406,1,1,2,0.2222222222222222,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,53.3421465758474,0.2999504337016048,3413.8973808542337,30143.22005033616,0.0,0,106.6842931516948,0.0,2,0
Male,0,Yes,No,48,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),27.92525935286887,2649.7804101505662,No,2-4 years,4.0,0,0,Low,55.20375854480346,0,0,2,0.2222222222222222,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,13.962629676434435,1.7188739196103033,1340.412448937706,127189.45968722718,0.0,2,27.92525935286887,27.92525935286887,2,0
Male,0,Yes,No,46,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),85.93056298189362,2961.518687113708,No,2-4 years,3.8333333333333335,0,0,High,64.38084102421104,1,1,5,0.5555555555555556,1,0,3,1,1,0,1,0,1,0,1,1,0,1,0,17.186112596378724,0.535315938866741,3952.805897167106,136229.85960723058,0.0,5,85.93056298189362,0.0,5,0
Male,1,No,No,47,Yes,No phone service,No,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47.33749781574093,201.24644753634263,Yes,2-4 years,3.9166666666666665,0,0,Medium,4.281839309283885,1,0,5,0.5555555555555556,0,0,3,1,1,0,1,0,1,1,1,0,0,0,1,9.467499563148186,0.9928703917335339,2224.862397339824,9458.583034208104,47.33749781574093,0,47.33749781574093,0.0,0,0
Male,1,Yes,No,40,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,61.35099721068993,1796.08550246556,No,2-4 years,3.3333333333333335,0,0,Medium,44.902137561639,1,0,5,0.5555555555555556,1,0,2,1,0,1,0,0,1,1,1,1,0,1,0,12.270199442137987,0.6519861423382098,2454.0398884275974,71843.4200986224,61.35099721068993,5,0.0,0.0,5,0
Female,1,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,56.1769353438604,1066.4904096970413,Yes,0-1 year,0.25,1,0,Medium,355.4968032323471,0,0,5,0.5555555555555556,1,1,2,1,0,1,0,1,0,1,0,1,0,1,0,11.23538706877208,0.053402699553418614,168.5308060315812,3199.471229091124,56.1769353438604,5,0.0,56.1769353438604,5,0
Male,0,No,No,29,No,No phone service,No,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.742809314781134,4497.92919566499,Yes,2-4 years,2.4166666666666665,0,0,Medium,155.10100674706862,0,0,2,0.2222222222222222,0,0,2,1,1,0,1,0,1,0,1,0,0,0,1,20.871404657390567,0.6947304332420937,1210.541470128653,130439.94667428473,0.0,0,41.742809314781134,0.0,0,0
Male,1,No,Yes,58,Yes,Yes,No,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),47.84281926047105,242.3995117669904,Yes,4-6 years,4.833333333333333,0,0,Medium,4.179301927017076,1,0,2,0.2222222222222222,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,23.921409630235527,1.2123031396672115,2774.883517107321,14059.171682485443,47.84281926047105,0,47.84281926047105,0.0,2,0
Female,0,No,Yes,50,No,No,DSL,No internet service,Yes,No,No,Yes,No,One year,No,Mailed check,32.79903638229088,1358.5664201805207,No,4-6 years,4.166666666666667,0,0,Low,27.171328403610413,1,0,2,0.2222222222222222,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,16.39951819114544,1.524435029652164,1639.951819114544,67928.32100902604,0.0,2,0.0,0.0,2,0
Male,0,Yes,No,10,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,38.24666722143013,38.24666722143013,No,0-1 year,0.8333333333333334,0,0,Medium,3.824666722143013,1,0,1,0.1111111111111111,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,38.24666722143013,0.2614606899499171,382.4666722143013,382.4666722143013,0.0,1,38.24666722143013,38.24666722143013,1,0
Male,0,Yes,No,61,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,No,Mailed check,20.0,1346.666657013788,No,4-6 years,5.083333333333333,0,1,Low,22.076502573996525,0,0,4,0.4444444444444444,1,0,2,1,0,1,0,0,0,0,1,1,0,1,0,5.0,3.05,1220.0,82146.66607784106,0.0,4,0.0,0.0,4,0
Male,0,No,No,61,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.49336023074315,2111.3986717321927,Yes,4-6 years,5.083333333333333,0,1,Medium,34.613092979216276,1,0,5,0.5555555555555556,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,11.09867204614863,1.0992306060826027,3385.094974075332,128795.31897566376,0.0,5,55.49336023074315,55.49336023074315,0,0
