customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV
CUST_6508,Male,0,Yes,Yes,33,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.51882977553377,1292.7834458843804,No,2195.1213825926147
CUST_6509,Male,0,No,No,2,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),50.65984026968757,4583.176593678909,No,101.31968053937514
CUST_6510,Male,0,No,No,67,Yes,Yes,No,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Electronic check,60.02487456229668,3217.760825342494,No,4021.6665956738775
CUST_6511,Female,1,No,No,15,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.69573812317519,1571.111361912871,Yes,1045.4360718476278
CUST_6512,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.45920546461254,434.2970559572352,No,1479.6433147568632
CUST_6513,Female,1,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),22.6145359900274,2223.509658089199,No,1334.2576234116166
CUST_6514,Male,1,No,Yes,39,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,64.50421000698931,1713.3031060186731,No,2515.6641902725833
CUST_6515,Male,0,Yes,No,20,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),35.10014986600821,520.4415179573336,No,702.0029973201642
CUST_6516,Male,0,Yes,No,1,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),30.852680348509917,1292.2029856920676,No,30.852680348509917
CUST_6517,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,68.2278984374266,3010.746925882576,Yes,614.0510859368394
CUST_6518,Female,1,No,Yes,51,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,One year,Yes,Electronic check,28.572405398933057,18.8,No,1457.192675345586
CUST_6519,Male,0,No,Yes,38,Yes,Yes,DSL,No internet service,No,No internet service,No,No,Yes,One year,No,Mailed check,28.33292454084156,1356.750198930354,No,1076.6511325519793
CUST_6520,Male,1,No,No,15,No,Yes,DSL,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,39.62128859513065,3233.92255309672,No,594.3193289269598
CUST_6521,Male,0,No,No,41,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Credit card (automatic),30.380451894704507,671.3028560218679,No,1245.5985276828849
CUST_6522,Female,0,No,Yes,47,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),18.25,3643.416277110424,No,857.75
CUST_6523,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),63.68569465424306,3631.3669684598926,Yes,1655.8280610103195
CUST_6524,Male,0,No,Yes,54,No,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,74.06219048827762,114.51618570912068,No,3999.3582863669917
CUST_6525,Male,0,No,No,70,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,103.29390949570526,4025.508657756978,No,7230.573664699368
CUST_6526,Male,0,Yes,Yes,39,Yes,No,No,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,60.739474592195904,880.1871115038452,No,2368.83950909564
CUST_6527,Male,0,No,No,17,Yes,Yes,No,No,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,55.152774589302986,750.8919961778383,Yes,937.5971680181508
CUST_6528,Female,0,Yes,Yes,70,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,73.1794232945771,18.8,No,5122.559630620397
CUST_6529,Male,1,Yes,Yes,9,No,No,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Mailed check,92.15036578869662,2386.488611480485,No,829.3532920982695
CUST_6530,Male,1,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,106.5769026107548,4333.06628350251,No,4902.537520094721
CUST_6531,Male,0,No,No,6,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,Two year,Yes,Credit card (automatic),73.05293565912106,3782.200432088253,No,438.31761395472637
CUST_6532,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.87216016477832,5935.179003199329,Yes,7607.306891204926
CUST_6533,Male,0,No,Yes,16,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),106.84163301597243,3924.582722297316,No,1709.466128255559
CUST_6534,Male,0,Yes,No,29,Yes,Yes,No,No,No,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),46.43634144517438,1982.2672485159417,No,1346.653901910057
CUST_6535,Male,0,No,No,41,Yes,No phone service,No,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,18.25,18.8,Yes,748.25
CUST_6536,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,33.64137167396281,3398.2585019126504,Yes,2287.613273829471
CUST_6537,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,49.644944572533824,4681.673465748964,No,3077.986563497097
CUST_6538,Male,1,Yes,Yes,40,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),45.23728742668164,760.7705999836958,No,1809.4914970672655
CUST_6539,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),53.92834944867917,1234.2369328275045,No,3343.5576658181085
CUST_6540,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,32.60343401829135,2738.807569387352,No,782.4824164389925
CUST_6541,Female,0,No,No,6,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,82.07484745390367,1404.6847248458207,No,492.44908472342206
CUST_6542,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.05791722867119,1761.8623764362164,No,1762.3166891468475
CUST_6543,Male,0,Yes,No,70,Yes,No,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,58.89920689802079,18.8,No,4122.944482861456
CUST_6544,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),61.08470773106488,6556.396680553141,No,3542.9130484017633
CUST_6545,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,76.34977626103739,3303.891210679598,No,1068.8968676545235
CUST_6546,Male,1,Yes,No,45,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),83.01854614388262,4899.874132807882,No,3735.834576474718
CUST_6547,Female,0,Yes,Yes,6,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,85.27872208653707,4843.592149882474,Yes,511.67233251922244
CUST_6548,Female,1,Yes,Yes,23,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,85.67650495585272,4474.238946251999,No,1970.5596139846125
CUST_6549,Male,0,Yes,Yes,62,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,118.75,3637.109088250436,No,7362.5
CUST_6550,Male,1,No,No,17,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,66.14642839459331,645.6163646572372,Yes,1124.4892827080864
CUST_6551,Male,0,No,No,70,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,69.54110135783945,2622.3721759864507,Yes,4867.8770950487615
CUST_6552,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,No,Mailed check,66.4374781841014,18.8,No,1860.249389154839
CUST_6553,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,65.97935876009372,18.8,Yes,857.7316638812183
CUST_6554,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,59.20288386546982,2368.356589055407,No,1716.8836320986247
CUST_6555,Male,0,Yes,Yes,45,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),43.40251428857985,1927.342621773716,No,1953.1131429860934
CUST_6556,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,35.924114293293044,2207.469747395776,No,718.4822858658608
CUST_6557,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,73.87999391921686,18.8,No,4285.039647314577
CUST_6558,Female,0,Yes,Yes,54,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,28.726764854941123,1916.9513106119944,No,1551.2453021668207
CUST_6559,Male,1,No,Yes,64,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),52.32132161307979,3094.553511390084,Yes,3348.5645832371065
CUST_6560,Male,0,Yes,Yes,52,No,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,93.71074612601154,3281.43019574073,No,4872.9587985526005
CUST_6561,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),61.5091811966793,1480.2328355195075,No,2644.89479145721
CUST_6562,Male,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,54.82797398581497,193.78037140123345,No,986.9035317446695
CUST_6563,Male,0,Yes,No,54,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.21385121573324,6721.468496598804,Yes,3953.547965649595
CUST_6564,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),90.95410638244232,823.4397220631349,No,5457.24638294654
CUST_6565,Female,0,No,No,71,Yes,Yes,DSL,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),29.78695400096639,2287.790565033892,No,2114.8737340686134
CUST_6566,Male,0,No,No,1,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),67.30001089717246,5964.521953428689,No,67.30001089717246
CUST_6567,Male,0,Yes,No,37,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),18.25,1170.2654081018106,No,675.25
CUST_6568,Male,0,Yes,Yes,49,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,85.92599091469658,1777.7047304408602,No,4210.373554820133
CUST_6569,Male,0,Yes,Yes,35,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,No,Bank transfer (automatic),59.96838874429232,2487.2445042448585,No,2098.893606050231
CUST_6570,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.55950155842451,3582.5221995543184,No,6737.486604414443
CUST_6571,Male,0,No,No,35,Yes,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,99.63411884859532,1981.313544773394,Yes,3487.1941597008363
CUST_6572,Female,0,No,No,9,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,One year,Yes,Electronic check,61.70193548340276,1715.5175865287488,Yes,555.3174193506248
CUST_6573,Female,1,Yes,No,37,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),41.40571745784996,3512.860467591183,No,1532.0115459404485
CUST_6574,Male,1,Yes,No,60,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,69.50794802146095,6357.031269983589,No,4170.476881287657
CUST_6575,Female,0,Yes,Yes,56,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.34094778015293,3166.460247693656,No,3939.093075688564
CUST_6576,Female,0,No,No,12,Yes,Yes,No,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,58.88758784191658,5147.637372992555,No,706.651054102999
CUST_6577,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,87.93653800974202,3696.258103235225,No,6243.494198691684
CUST_6578,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),112.06244819753132,1342.7581059213103,No,7956.433822024724
CUST_6579,Female,0,Yes,No,4,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),78.4414657320796,18.8,Yes,313.7658629283184
CUST_6580,Female,0,No,No,61,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,75.07375575131533,1584.2963553229838,No,4579.499100830235
CUST_6581,Female,0,Yes,Yes,45,Yes,No,No,No,No,No,No,Yes,No internet service,One year,Yes,Mailed check,109.76018184305372,2344.5036737278265,No,4939.208182937417
CUST_6582,Female,0,Yes,No,50,No,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.43278995496428,2752.1154683831883,Yes,4021.639497748214
CUST_6583,Female,0,Yes,No,50,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.82636239597016,18.8,No,3391.318119798508
CUST_6584,Female,0,Yes,Yes,48,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Mailed check,57.58479970041611,7630.189966480155,No,2764.0703856199734
CUST_6585,Female,0,Yes,Yes,23,No,No,No,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,23.66268325586639,1389.7701375788224,No,544.241714884927
CUST_6586,Male,0,No,No,8,Yes,No,No,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),89.20564670499596,4462.328620570865,No,713.6451736399677
CUST_6587,Male,0,No,No,29,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,94.7410172987842,5357.575016178973,No,2747.489501664742
CUST_6588,Female,0,Yes,No,43,Yes,No,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.75168979648341,6337.342467704606,No,1537.3226612487867
CUST_6589,Female,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,45.1215626353548,2300.867323578993,No,2391.4428196738045
CUST_6590,Male,0,No,No,6,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),18.25,2175.871984297183,Yes,109.5
CUST_6591,Female,0,Yes,No,24,Yes,No,No,No,No internet service,Yes,No,Yes,No,One year,No,Credit card (automatic),51.90305911767065,3207.059483859692,No,1245.6734188240957
CUST_6592,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,No,Mailed check,89.0349075239814,2397.847264484393,No,1246.4887053357397
CUST_6593,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),71.37832566507029,18.8,No,3711.672934583655
CUST_6594,Male,0,No,No,70,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,82.48997326662186,18.8,No,5774.29812866353
CUST_6595,Male,0,Yes,No,4,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.58689275368472,18.8,No,198.3475710147389
CUST_6596,Female,0,Yes,No,58,No,No phone service,DSL,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),44.71510868925537,18.8,No,2593.476303976812
CUST_6597,Female,1,Yes,No,37,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,88.69571034211253,2096.516344688748,No,3281.741282658164
CUST_6598,Male,1,Yes,No,48,No,No,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),57.499933109750096,2645.0816576449465,No,2759.9967892680047
CUST_6599,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47.39516542110927,746.1284228299892,No,1848.4114514232615
CUST_6600,Female,1,No,No,66,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,One year,No,Electronic check,67.25051810449425,4530.759329968509,No,4438.534194896621
CUST_6601,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,33.57249056350312,53.006412051159714,Yes,436.44237732554063
CUST_6602,Female,0,Yes,No,66,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),83.02283288947436,4757.704397660813,No,5479.506970705308
CUST_6603,Female,0,No,No,60,Yes,No,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,54.44852853471056,3815.629074677773,No,3266.9117120826336
CUST_6604,Male,1,Yes,No,41,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),37.19732569274933,2215.5559650260566,No,1525.0903534027225
CUST_6605,Male,0,No,Yes,32,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Credit card (automatic),18.25,1523.2169365007503,Yes,584.0
CUST_6606,Female,0,No,No,52,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),56.250966024975966,2895.32160942404,No,2925.0502332987503
CUST_6607,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,No,Electronic check,57.41608146871639,1627.865317941432,Yes,287.08040734358195
CUST_6608,Male,0,No,No,67,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,56.187913490289326,18.8,No,3764.590203849385
CUST_6609,Male,0,Yes,Yes,66,No,No,No,No internet service,Yes,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),18.25,3430.5853224260395,No,1204.5
CUST_6610,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,No,Electronic check,71.5880626350031,4915.908524898302,No,3722.579257020161
CUST_6611,Female,0,No,No,49,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),83.69551012252357,3600.6378195828383,Yes,4101.079996003655
CUST_6612,Female,0,No,Yes,29,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,22.26393214936396,2649.717306419758,No,645.6540323315548
CUST_6613,Female,0,No,No,38,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,53.8883159917475,2928.809888612258,No,2047.756007686405
CUST_6614,Female,0,No,Yes,70,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,31.05408606510099,18.8,No,2173.786024557069
CUST_6615,Male,0,Yes,No,8,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),49.61859379250235,3804.244224936605,No,396.9487503400188
CUST_6616,Male,0,Yes,No,59,Yes,No,No,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),23.20566421586971,2337.957774774472,No,1369.1341887363128
CUST_6617,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),90.49115978883606,2603.098176264324,No,4977.013788385983
CUST_6618,Female,0,No,No,2,No,No,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,23.31568929756229,18.8,Yes,46.63137859512458
CUST_6619,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),40.84297452053912,18.8,No,1061.9173375340172
CUST_6620,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,One year,Yes,Electronic check,42.02463097382453,2003.5986165656584,No,2647.5517513509453
CUST_6621,Female,1,No,No,17,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),81.55009582685685,7036.86587275015,No,1386.3516290565665
CUST_6622,Male,1,Yes,No,59,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.07424369392874,647.9567951140477,No,5137.380377941796
CUST_6623,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),76.4786949430583,1169.7433528226902,No,1223.6591190889328
CUST_6624,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,46.76208383499355,18.8,Yes,2712.200862429626
CUST_6625,Male,1,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,4690.424762102096,Yes,1168.0
CUST_6626,Female,1,Yes,Yes,50,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,49.36495461282269,201.25716683330165,No,2468.2477306411347
CUST_6627,Male,1,Yes,No,26,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No,Two year,No,Electronic check,22.85067174807618,5148.700486107789,No,594.1174654499807
CUST_6628,Female,1,Yes,No,17,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),62.91893598144159,3769.391975953912,No,1069.621911684507
CUST_6629,Male,0,Yes,Yes,46,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.42192649579953,3898.883144112923,No,3147.408618806778
CUST_6630,Female,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),20.43854421984621,4225.870353670758,No,1389.8210069495424
CUST_6631,Female,0,Yes,No,50,Yes,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,91.2168634545789,18.8,No,4560.843172728945
CUST_6632,Female,0,Yes,Yes,43,Yes,No,No,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.31745799226576,18.8,No,3668.6506936674277
CUST_6633,Male,0,Yes,No,48,No,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),61.28404545486798,18.8,No,2941.634181833663
CUST_6634,Male,0,Yes,No,68,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,No,Mailed check,73.2704020393139,5300.423678873687,No,4982.387338673345
CUST_6635,Female,0,No,No,19,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,102.31801511243538,18.8,No,1944.042287136272
CUST_6636,Male,0,No,Yes,25,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),52.929407332551946,1856.8086568327776,No,1323.2351833137986
CUST_6637,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),96.72299662699032,7433.208072282829,No,6964.055757143304
CUST_6638,Female,0,Yes,No,18,Yes,No,No,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),59.5341323412622,106.0897970061269,No,1071.6143821427197
CUST_6639,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),25.998677283099703,3221.027883917346,Yes,1325.9325414380849
CUST_6640,Female,0,No,No,18,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,56.20941426874046,271.79372450930555,No,1011.7694568373283
CUST_6641,Male,0,No,No,58,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.70002192862015,18.8,Yes,4506.601271859969
CUST_6642,Female,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,49.411254691788656,2331.6551675111164,No,3162.320300274474
CUST_6643,Male,0,No,No,71,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Credit card (automatic),118.75,671.1477805162313,No,8431.25
CUST_6644,Female,0,No,Yes,57,No,Yes,No,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,94.742814465854,18.8,No,5400.340424553678
CUST_6645,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),96.27397105220916,18.8,No,1636.6575078875558
CUST_6646,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),118.75,2412.849493985261,No,7006.25
CUST_6647,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,62.27096143486552,2042.8392367524336,No,4172.15441613599
CUST_6648,Female,1,Yes,Yes,15,No,Yes,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),54.37576895709,1639.2806192095445,Yes,815.63653435635
CUST_6649,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,No,Electronic check,90.6311143232119,2593.921238151556,No,2356.4089724035093
CUST_6650,Female,0,No,No,48,No,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),68.67292925159256,2614.5851462917653,No,3296.300604076443
CUST_6651,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),44.9522268860691,18.8,No,629.3311764049674
CUST_6652,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Two year,Yes,Electronic check,52.060003845124,18.8,No,468.540034606116
CUST_6653,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,18.25,5434.350882214226,Yes,127.75
CUST_6654,Female,1,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),77.76388333941435,3052.090162351796,No,4277.013583667789
